withinblocktrial,block,block_repetition,rt,resp,acc,cresp,conf_press,cj,rtconf,coherence,slow_trial,manipulation,sub_id,age,gender,handedness,X,batch,check1,check2,check3,check4
56,6,1,0.9163974,['c'],1,left,['0'],6,0.2839225,0.4,0,AccAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
57,6,1,1.3662031,['c'],1,left,['0'],6,0.4171728,0.2,0,AccAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
58,6,1,1.0825801,['c'],1,left,['0'],6,0.2838302,0.2,0,AccAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
59,6,1,3.3995436,['c'],1,left,['8'],4,1.0837759,0.2,0,AccAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
0,7,1,0.8331244,['c'],1,left,['0'],6,2.3005881,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
1,7,1,0.5999852,['c'],1,left,['0'],6,0.2839773,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
2,7,1,0.9155513,['n'],1,right,['0'],6,0.400633,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
3,7,1,2.4834661,['c'],0,right,['2'],2,0.6838446,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
4,7,1,0.8653575,['n'],1,right,['2'],2,1.2011001,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
5,7,1,0.9487727,['c'],1,left,['0'],6,0.2507022,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
6,7,1,0.6820742,['n'],1,right,['8'],4,0.8838272,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
7,7,1,0.6829755,['c'],1,left,['9'],5,0.8505456,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
8,7,1,0.6654991,['c'],1,left,['0'],6,1.2004644,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
9,7,1,0.983348,['n'],1,right,['0'],6,0.3171139,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
10,7,1,0.5995461,['c'],1,left,['0'],6,0.4841736,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
11,7,1,1.3817891,['n'],0,left,['8'],4,1.3339004,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
12,7,1,0.8163345,['n'],1,right,['9'],5,0.8005305,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
13,7,1,0.8663237,['c'],1,left,['0'],6,0.9505594,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
14,7,1,0.5502582,['n'],1,right,['0'],6,0.3840034,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
15,7,1,0.7334548,['n'],1,right,['0'],6,0.8004866,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
16,7,1,1.6998426,['n'],1,right,['0'],6,0.4004136,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
17,7,1,0.6495944,['n'],1,right,['0'],6,0.2838517,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
18,7,1,0.5987461,['n'],1,right,['0'],6,0.3005482,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
19,7,1,0.7831633,['n'],1,right,['0'],6,0.4506882,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
20,7,1,0.7171605,['n'],1,right,['0'],6,0.5671234,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
21,7,1,0.766635,['n'],1,right,['0'],6,0.3505054,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
22,7,1,0.5997994,['c'],1,left,['0'],6,0.4839196,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
23,7,1,1.2329787,['n'],1,right,['9'],5,0.7838201,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
24,7,1,1.9664395,['n'],0,left,['8'],4,0.9505888,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
25,7,1,2.2005966,['n'],0,left,['3'],3,1.0169956,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
26,7,1,0.8330139,['n'],1,right,['3'],3,0.7004603,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
27,7,1,0.8654276,['n'],1,right,['0'],6,0.2339321,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
28,7,1,1.6326175,['n'],1,right,['0'],6,0.867233,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
29,7,1,0.9339129,['n'],1,right,['0'],6,0.5504952,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
30,7,1,1.2999981,['n'],1,right,['0'],6,1.0169555,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
31,7,1,0.9322509,['n'],0,left,['0'],6,0.7505776,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
32,7,1,1.5663916,['c'],1,left,['8'],4,1.8503922,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
33,7,1,1.9490199,['c'],1,left,['8'],4,1.1673845,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
34,7,1,1.0994073,['n'],1,right,['9'],5,1.3838084,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
35,7,1,3.2154958,['c'],1,left,['3'],3,2.6838895,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
36,7,1,1.0653861,['n'],1,right,['0'],6,0.7339181,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
37,7,1,1.6002024,['c'],1,left,['8'],4,1.0669772,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
38,7,1,1.5995568,['c'],1,left,['8'],4,2.6005848,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
39,7,1,0.7496019,['n'],0,left,['9'],5,0.9005664,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
40,7,1,2.2994241,['n'],1,right,['8'],4,1.5838098,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
41,7,1,0.5672383,['c'],1,left,['0'],6,0.633869,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
42,7,1,0.6321302,['n'],1,right,['0'],6,0.3338455,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
43,7,1,0.5662577,['c'],1,left,['0'],6,0.2838635,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
44,7,1,1.1496094,['n'],1,right,['0'],6,0.284003,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
45,7,1,2.9152706,['n'],1,right,['8'],4,2.1003743,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
46,7,1,0.5161707,['c'],1,left,['0'],6,0.3171265,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
47,7,1,0.5322609,['c'],1,left,['0'],6,0.2172038,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
48,7,1,1.882008,['c'],1,left,['0'],6,0.1670112,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
49,7,1,1.9325272,['c'],1,left,['3'],3,1.3506572,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
50,7,1,0.6328412,['c'],1,left,['9'],5,1.8337726,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
51,7,1,0.648946,['c'],1,left,['0'],6,0.3670604,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
52,7,1,1.1495496,['n'],1,right,['0'],6,0.3671884,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
53,7,1,0.849874,['c'],1,left,['0'],6,0.3504265,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
54,7,1,1.4328189,['c'],1,left,['0'],6,0.3337528,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
55,7,1,1.2654718,['c'],0,right,['9'],5,0.8338328,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
56,7,1,1.6663573,['n'],1,right,['2'],2,0.6340469,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
57,7,1,1.7153917,['n'],1,right,['3'],3,0.9339145,0.2,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
58,7,1,2.3835097,['c'],1,left,['3'],3,1.3005233,0.1,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
59,7,1,2.0328972,['c'],1,left,['9'],5,0.4505047,0.4,0,FastAcc,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
0,8,1,0.9989989,['n'],1,right,['9'],5,0.5340152,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
1,8,1,0.8995289,['n'],1,right,['9'],5,0.3506685,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
2,8,1,1.6163058,['c'],0,right,['1'],1,1.1004699,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
3,8,1,2.0993851,['n'],0,left,['2'],2,0.3672093,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
4,8,1,1.2332311,['n'],1,right,['0'],6,0.9839075,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
5,8,1,1.2993525,['n'],1,right,['8'],4,0.4337595,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
6,8,1,1.0994082,['n'],1,right,['2'],2,0.9505496,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
7,8,1,1.3334341,['c'],0,right,['2'],2,0.4834932,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
8,8,1,1.0670464,['n'],0,left,['9'],5,0.4840543,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
9,8,1,1.2330658,['c'],1,left,['0'],6,0.3339289,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
10,8,1,1.0326463,['n'],1,right,['2'],2,0.4504459,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
11,8,1,0.7828236,['c'],1,left,['9'],5,0.3003707,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
12,8,1,1.7162953,['n'],0,left,['9'],5,0.3670897,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
13,8,1,1.1492918,['n'],1,right,['0'],6,0.2503996,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
14,8,1,1.6825249,['n'],1,right,['0'],6,0.9173174,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
15,8,1,1.1157897,['n'],1,right,['0'],6,0.2172896,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
16,8,1,1.1163303,['c'],1,left,['0'],6,1.3007924,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
17,8,1,0.9827922,['n'],1,right,['0'],6,0.1837635,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
18,8,1,1.0497031,['n'],1,right,['0'],6,0.267176,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
19,8,1,0.6830331,['c'],1,left,['0'],6,0.3172682,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
20,8,1,0.9667024,['c'],0,right,['1'],1,0.9839261,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
21,8,1,0.8995301,['c'],1,left,['0'],6,0.2337414,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
22,8,1,0.6494346,['c'],1,left,['0'],6,0.2170898,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
23,8,1,0.5330554,['c'],1,left,['0'],6,0.2337871,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
24,8,1,0.6163458,['n'],1,right,['0'],6,0.383805,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
25,8,1,0.7338026,['c'],1,left,['0'],6,0.3339263,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
26,8,1,0.6488249,['c'],1,left,['0'],6,0.2004457,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
27,8,1,0.6161736,['c'],1,left,['0'],6,0.1505177,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
28,8,1,0.8662338,['n'],1,right,['0'],6,0.2004548,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
29,8,1,0.6652415,['c'],0,right,['0'],6,0.25051,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
30,8,1,2.3836432,['c'],0,right,['2'],2,0.6172185,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
31,8,1,0.9162885,['c'],1,left,['0'],6,0.1506326,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
32,8,1,0.53352,['c'],1,left,['0'],6,0.1670002,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
33,8,1,0.733809,['c'],0,right,['0'],6,0.1504157,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
34,8,1,1.0494924,['n'],1,right,['2'],2,0.6340141,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
35,8,1,1.2159353,['c'],0,right,['3'],3,0.7837359,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
36,8,1,0.8155484,['c'],1,left,['8'],4,0.6172577,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
37,8,1,0.8499418,['c'],1,left,['0'],6,0.2840444,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
38,8,1,0.6661647,['c'],1,left,['0'],6,0.2338818,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
39,8,1,0.8163487,['c'],1,left,['0'],6,0.5672171,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
40,8,1,0.7990281,['n'],1,right,['0'],6,0.3172612,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
41,8,1,0.6495202,['c'],1,left,['0'],6,0.2004901,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
42,8,1,0.7329296,['n'],1,right,['0'],6,0.2837796,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
43,8,1,0.6497034,['c'],1,left,['0'],6,0.6341249,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
44,8,1,2.1492958,['n'],1,right,['3'],3,0.5505467,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
45,8,1,0.8162655,['c'],1,left,['0'],6,0.3839624,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
46,8,1,1.3661328,['n'],1,right,['2'],2,0.4669884,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
47,8,1,0.7822583,['c'],1,left,['9'],5,0.4671843,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
48,8,1,0.699504,['n'],1,right,['0'],6,0.3005822,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
49,8,1,0.6322387,['c'],1,left,['0'],6,0.1838374,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
50,8,1,1.1497726,['n'],1,right,['3'],3,1.0838053,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
51,8,1,0.6822963,['c'],1,left,['9'],5,0.5171877,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
52,8,1,2.283421,['n'],0,left,['1'],1,0.3838326,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
53,8,1,1.0165381,['c'],1,left,['2'],2,0.317271,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
54,8,1,1.4823086,['c'],1,left,['0'],6,0.5004866,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
55,8,1,0.9328268,['n'],1,right,['0'],6,0.3170429,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
56,8,1,0.6832724,['c'],1,left,['0'],6,0.2338876,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
57,8,1,1.5159685,['n'],1,right,['8'],4,0.6336906,0.2,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
58,8,1,0.8654427,['c'],1,left,['9'],5,1.2833977,0.1,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
59,8,1,0.8655031,['n'],1,right,['0'],6,0.2165504,0.4,0,FastFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
0,9,1,0.9329198,['n'],1,right,['0'],6,1.6842182,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
1,9,1,2.2329198,['c'],0,right,['3'],3,1.0172472,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
2,9,1,2.2154889,['n'],0,left,['1'],1,0.2505232,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
3,9,1,0.9491012,['c'],1,left,['8'],4,0.5840542,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
4,9,1,0.8328202,['n'],1,right,['0'],6,0.4171649,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
5,9,1,1.216424,['c'],0,right,['3'],3,0.5837645,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
6,9,1,2.3994722,['n'],1,right,['0'],6,0.8003551,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
7,9,1,0.6334008,['c'],1,left,['0'],6,0.2838526,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
8,9,1,0.7154974,['n'],1,right,['9'],5,0.4837695,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
9,9,1,0.7326253,['c'],1,left,['9'],5,0.3671786,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
10,9,1,1.3655952,['c'],1,left,['0'],6,0.2338519,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
11,9,1,1.9657924,['n'],1,right,['2'],2,0.8332193,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
12,9,1,0.6482525,['c'],1,left,['9'],5,0.7005116,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
13,9,1,2.4672184,['c'],0,right,['2'],2,0.5840278,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
14,9,1,1.0823094,['c'],1,left,['0'],6,0.5999954,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
15,9,1,1.7661896,['n'],1,right,['0'],6,0.4339534,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
16,9,1,0.8991902,['c'],0,right,['8'],4,0.5838451,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
17,9,1,0.8663695,['n'],1,right,['0'],6,0.4839,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
18,9,1,0.5993473,['c'],1,left,['0'],6,0.2669607,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
19,9,1,1.0496022,['c'],0,right,['0'],6,0.2671231,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
20,9,1,0.8995724,['n'],1,right,['0'],6,0.3838161,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
21,9,1,0.5494725,['c'],1,left,['0'],6,0.20046,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
22,9,1,1.1997837,['n'],1,right,['0'],6,0.2337903,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
23,9,1,0.966356,['c'],1,left,['0'],6,0.2671924,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
24,9,1,0.8156292,['n'],1,right,['0'],6,0.200591,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
25,9,1,0.8669511,['n'],1,right,['0'],6,0.2005201,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
26,9,1,0.6162061,['n'],1,right,['0'],6,0.2671537,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
27,9,1,0.666562,['c'],1,left,['0'],6,0.3008282,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
28,9,1,1.5662397,['c'],0,right,['2'],2,0.7668816,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
29,9,1,0.682761,['c'],1,left,['0'],6,0.9838999,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
30,9,1,0.8665407,['n'],1,right,['0'],6,0.3335913,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
31,9,1,1.0173782,['c'],1,left,['0'],6,0.3339427,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
32,9,1,1.7168433,['n'],1,right,['0'],6,0.367134,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
33,9,1,1.5995133,['c'],0,right,['3'],3,0.9171891,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
34,9,1,0.6327748,['c'],1,left,['9'],5,0.900549,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
35,9,1,1.316526,['n'],1,right,['3'],3,1.0838806,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
36,9,1,1.6831112,['c'],1,left,['0'],6,0.2172781,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
37,9,1,1.1993764,['c'],1,left,['0'],6,0.1671371,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
38,9,1,0.9328464,['n'],1,right,['0'],6,0.1504937,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
39,9,1,0.7331859,['c'],1,left,['0'],6,0.1004866,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
40,9,1,0.799223,['c'],1,left,['0'],6,0.1505001,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
41,9,1,0.9322052,['c'],1,left,['0'],6,0.1171689,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
42,9,1,1.4156372,['c'],1,left,['0'],6,0.1338761,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
43,9,1,0.6326119,['c'],1,left,['0'],6,0.1505361,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
44,9,1,0.5663843,['c'],1,left,['0'],6,0.1337593,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
45,9,1,0.6328724,['c'],0,right,['0'],6,0.1505067,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
46,9,1,0.6328631,['c'],1,left,['0'],6,0.1838561,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
47,9,1,0.8162086,['n'],1,right,['0'],6,0.2004632,0.4,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
48,9,1,0.6489863,['c'],1,left,['0'],6,0.1504953,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
49,9,1,1.9818799,['n'],0,left,['2'],2,0.6008176,0.1,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
50,9,1,1.6663521,['n'],1,right,['8'],4,0.9005351,0.2,0,AccFast,1,18,Woman,Right,NA,1,TRUE,TRUE,TRUE,TRUE
